scoring,source,season,last_updated,ranking,player,position,position_rank,team,bye,tier,rank_best,rank_worst,rank_average,rank_stddev,adp_rank,player_id,fantasypros_url
half-ppr,FantasyPros ECR,2026,8/13,298,Mike Gesicki,TE,TE37,CIN,6,10,202,324,261.38,26.93,305,17272,https://www.fantasypros.com/nfl/players/mike-gesicki.php
half-ppr,FantasyPros ECR,2026,8/13,299,Kyle Williams,WR,WR104,NE,11,10,180,338,260.33,35.74,286,27487,https://www.fantasypros.com/nfl/players/kyle-williams-wr-2025.php
half-ppr,FantasyPros ECR,2026,8/13,300,Adam Randall,RB,RB89,BAL,13,10,202,316,277.02,28.56,341,24367,https://www.fantasypros.com/nfl/players/adam-randall.php
half-ppr,FantasyPros ECR,2026,8/13,301,Brandon Aiyuk,WR,WR105,SF,8,10,135,377,248.00,59.64,247,19252,https://www.fantasypros.com/nfl/players/brandon-aiyuk.php
half-ppr,FantasyPros ECR,2026,8/13,302,Trevor Etienne,RB,RB90,CAR,5,10,250,479,304.30,29.52,,25393,https://www.fantasypros.com/nfl/players/trevor-etienne.php
half-ppr,FantasyPros ECR,2026,8/13,303,Najee Harris,RB,RB91,LAC,7,10,202,483,276.32,41.14,319,19302,https://www.fantasypros.com/nfl/players/najee-harris-rb.php
half-ppr,FantasyPros ECR,2026,8/13,304,Isaiah Bond,WR,WR106,CLE,11,10,227,386,289.59,31.69,,24371,https://www.fantasypros.com/nfl/players/isaiah-bond.php
half-ppr,FantasyPros ECR,2026,8/13,305,Seth McGowan,RB,RB92,IND,13,10,208,475,283.47,39.96,344,23079,https://www.fantasypros.com/nfl/players/seth-mcgowan.php
half-ppr,FantasyPros ECR,2026,8/13,306,Tahj Brooks,RB,RB93,CIN,6,10,209,481,307.05,34.39,,26212,https://www.fantasypros.com/nfl/players/tahj-brooks.php
half-ppr,FantasyPros ECR,2026,8/13,307,Charlie Smyth,K,K18,NO,8,10,196,344,272.59,35.64,325,26444,https://www.fantasypros.com/nfl/players/charlie-smyth.php
half-ppr,FantasyPros ECR,2026,8/13,308,Indianapolis Colts,DST,DST19,IND,13,10,185,357,274.27,34.33,289,8130,https://www.fantasypros.com/nfl/players/indianapolis-defense.php
half-ppr,FantasyPros ECR,2026,8/13,309,Jarquez Hunter,RB,RB94,LAR,11,10,246,487,310.43,36.17,299,24335,https://www.fantasypros.com/nfl/players/jarquez-hunter.php
half-ppr,FantasyPros ECR,2026,8/13,310,Isaac Guerendo,RB,RB95,SF,8,10,233,485,295.61,36.31,,26392,https://www.fantasypros.com/nfl/players/isaac-guerendo.php
half-ppr,FantasyPros ECR,2026,8/13,311,New Orleans Saints,DST,DST20,NO,8,10,170,355,262.63,37.94,313,8190,https://www.fantasypros.com/nfl/players/new-orleans-defense.php
half-ppr,FantasyPros ECR,2026,8/13,312,Jaleel McLaughlin,RB,RB96,DEN,10,10,235,489,300.14,37.05,,25876,https://www.fantasypros.com/nfl/players/jaleel-mclaughlin.php
half-ppr,FantasyPros ECR,2026,8/13,313,Tyreek Hill,WR,WR107,FA,,10,141,382,254.78,53.27,191,15802,https://www.fantasypros.com/nfl/players/tyreek-hill.php
half-ppr,FantasyPros ECR,2026,8/13,314,Caleb Douglas,WR,WR108,MIA,6,10,164,515,265.38,64.34,312,28135,https://www.fantasypros.com/nfl/players/caleb-douglas.php
half-ppr,FantasyPros ECR,2026,8/13,315,Audric Estime,RB,RB97,NO,8,10,264,491,312.26,33.48,294,23054,https://www.fantasypros.com/nfl/players/audric-estime.php
half-ppr,FantasyPros ECR,2026,8/13,316,Skyler Bell,WR,WR109,BUF,7,10,198,504,284.02,49.81,335,28126,https://www.fantasypros.com/nfl/players/skyler-bell.php
half-ppr,FantasyPros ECR,2026,8/13,317,Jake Tonges,TE,TE38,SF,8,10,219,351,275.23,27.93,255,24778,https://www.fantasypros.com/nfl/players/jake-tonges.php
half-ppr,FantasyPros ECR,2026,8/13,318,Cyrus Allen,WR,WR110,KC,5,11,150,522,248.45,69.19,285,28424,https://www.fantasypros.com/nfl/players/cyrus-allen.php
half-ppr,FantasyPros ECR,2026,8/13,319,Andrei Iosivas,WR,WR111,CIN,6,11,207,345,277.42,30.74,301,25335,https://www.fantasypros.com/nfl/players/andrei-iosivas.php
half-ppr,FantasyPros ECR,2026,8/13,320,Will Shipley,RB,RB98,PHI,10,11,267,493,321.10,34.74,,22930,https://www.fantasypros.com/nfl/players/will-shipley.php
half-ppr,FantasyPros ECR,2026,8/13,321,Chicago Bears,DST,DST21,CHI,10,11,185,380,268.97,51.09,210,8050,https://www.fantasypros.com/nfl/players/chicago-defense.php
half-ppr,FantasyPros ECR,2026,8/13,322,Kareem Hunt,RB,RB99,FA,,11,277,495,318.98,33.35,293,16425,https://www.fantasypros.com/nfl/players/kareem-hunt.php
half-ppr,FantasyPros ECR,2026,8/13,323,Darnell Washington,TE,TE39,PIT,9,11,229,384,287.59,34.57,308,22967,https://www.fantasypros.com/nfl/players/darnell-washington.php
half-ppr,FantasyPros ECR,2026,8/13,324,Cedric Tillman,WR,WR112,CLE,11,11,239,378,300.70,28.02,,25287,https://www.fantasypros.com/nfl/players/cedric-tillman.php
half-ppr,FantasyPros ECR,2026,8/13,325,Calvin Austin III,WR,WR113,NYG,8,11,231,379,299.75,32.08,,23739,https://www.fantasypros.com/nfl/players/calvin-austin.php
half-ppr,FantasyPros ECR,2026,8/13,326,J.J. McCarthy,QB,QB36,MIN,6,11,266,377,318.73,24.70,265,23018,https://www.fantasypros.com/nfl/players/jj-mccarthy.php
half-ppr,FantasyPros ECR,2026,8/13,327,Joe Mixon,RB,RB100,FA,,11,236,497,308.63,45.77,314,16420,https://www.fantasypros.com/nfl/players/joe-mixon.php
half-ppr,FantasyPros ECR,2026,8/13,328,Luke McCaffrey,WR,WR114,WAS,7,11,267,528,307.94,46.11,,26328,https://www.fantasypros.com/nfl/players/luke-mccaffrey.php
half-ppr,FantasyPros ECR,2026,8/13,329,Chris Brazzell II,WR,WR115,CAR,5,11,238,537,284.52,56.81,,28047,https://www.fantasypros.com/nfl/players/chris-brazzell-ii.php
half-ppr,FantasyPros ECR,2026,8/13,330,Jahan Dotson,WR,WR116,ATL,11,11,202,545,301.00,61.74,332,23101,https://www.fantasypros.com/nfl/players/jahan-dotson.php
half-ppr,FantasyPros ECR,2026,8/13,331,Jalen Tolbert,WR,WR117,MIA,6,11,179,525,294.00,62.03,271,23770,https://www.fantasypros.com/nfl/players/jalen-tolbert.php
half-ppr,FantasyPros ECR,2026,8/13,332,Mac Jones,QB,QB37,SF,8,11,293,385,329.41,23.69,,20156,https://www.fantasypros.com/nfl/players/mac-jones.php
half-ppr,FantasyPros ECR,2026,8/13,333,Konata Mumpfield,WR,WR118,LAR,11,11,243,548,302.59,54.00,,27449,https://www.fantasypros.com/nfl/players/konata-mumpfield.php
half-ppr,FantasyPros ECR,2026,8/13,334,Carolina Panthers,DST,DST22,CAR,5,11,218,385,295.77,43.06,307,8040,https://www.fantasypros.com/nfl/players/carolina-defense.php
half-ppr,FantasyPros ECR,2026,8/13,335,Tez Johnson,WR,WR119,TB,10,11,246,370,298.15,29.13,,27147,https://www.fantasypros.com/nfl/players/tez-johnson.php
half-ppr,FantasyPros ECR,2026,8/13,336,Carson Beck,QB,QB38,ARI,14,11,271,381,326.93,29.69,279,22953,https://www.fantasypros.com/nfl/players/carson-beck.php
half-ppr,FantasyPros ECR,2026,8/13,337,DeMario Douglas,WR,WR120,NE,11,11,195,391,306.68,49.22,,25304,https://www.fantasypros.com/nfl/players/demario-douglas.php
half-ppr,FantasyPros ECR,2026,8/13,338,Michael Mayer,TE,TE40,LV,13,11,251,387,307.16,37.57,322,23056,https://www.fantasypros.com/nfl/players/michael-mayer.php
half-ppr,FantasyPros ECR,2026,8/13,339,Jalen Royals,WR,WR121,KC,5,11,242,373,310.60,32.26,,27076,https://www.fantasypros.com/nfl/players/jalen-royals.php
half-ppr,FantasyPros ECR,2026,8/13,340,Max Klare,TE,TE41,LAR,11,11,273,394,316.36,32.02,309,27993,https://www.fantasypros.com/nfl/players/max-klare.php
half-ppr,FantasyPros ECR,2026,8/13,341,Bam Knight,RB,RB101,ARI,14,11,261,501,316.75,46.19,,24901,https://www.fantasypros.com/nfl/players/zonovan-bam-knight.php
half-ppr,FantasyPros ECR,2026,8/13,342,Cole Kmet,TE,TE42,CHI,10,11,257,390,318.58,29.49,,19229,https://www.fantasypros.com/nfl/players/cole-kmet.php
half-ppr,FantasyPros ECR,2026,8/13,343,Noah Gray,TE,TE43,KC,5,11,267,396,321.04,30.63,,19539,https://www.fantasypros.com/nfl/players/noah-gray.php
half-ppr,FantasyPros ECR,2026,8/13,344,Elijah Arroyo,TE,TE44,SEA,11,11,263,392,308.43,27.21,,23004,https://www.fantasypros.com/nfl/players/elijah-arroyo.php
half-ppr,FantasyPros ECR,2026,8/13,345,Erick All Jr.,TE,TE45,CIN,6,11,252,400,313.57,42.75,,23837,https://www.fantasypros.com/nfl/players/erick-all.php
half-ppr,FantasyPros ECR,2026,8/13,346,Dallas Cowboys,DST,DST23,DAL,14,11,136,379,257.95,68.67,197,8080,https://www.fantasypros.com/nfl/players/dallas-defense.php
half-ppr,FantasyPros ECR,2026,8/13,347,Ty Simpson,QB,QB39,LAR,11,11,300,386,336.43,25.79,316,25368,https://www.fantasypros.com/nfl/players/ty-simpson.php
half-ppr,FantasyPros ECR,2026,8/13,348,Joshua Palmer,WR,WR122,BUF,7,11,225,360,294.29,33.89,,22845,https://www.fantasypros.com/nfl/players/josh-palmer.php
half-ppr,FantasyPros ECR,2026,8/13,349,Dawson Knox,TE,TE46,BUF,7,11,258,402,328.32,36.47,,18631,https://www.fantasypros.com/nfl/players/dawson-knox.php
half-ppr,FantasyPros ECR,2026,8/13,350,Olamide Zaccheaus,WR,WR123,ATL,11,11,238,364,305.52,38.58,,18864,https://www.fantasypros.com/nfl/players/olamide-zaccheaus.php
half-ppr,FantasyPros ECR,2026,8/13,351,Tyler Higbee,TE,TE47,LAR,11,11,257,352,309.05,29.12,320,15623,https://www.fantasypros.com/nfl/players/tyler-higbee.php
half-ppr,FantasyPros ECR,2026,8/13,352,Ja'Tavion Sanders,TE,TE48,CAR,5,11,227,398,315.00,43.86,339,24334,https://www.fantasypros.com/nfl/players/jatavion-sanders.php
half-ppr,FantasyPros ECR,2026,8/13,353,Justin Fields,QB,QB40,KC,5,11,295,386,340.05,23.72,,19781,https://www.fantasypros.com/nfl/players/justin-fields.php
half-ppr,FantasyPros ECR,2026,8/13,354,Brenen Thompson,WR,WR124,LAC,7,11,245,554,313.30,65.53,337,28133,https://www.fantasypros.com/nfl/players/brenen-thompson.php
half-ppr,FantasyPros ECR,2026,8/13,355,Bryce Lance,WR,WR125,NO,8,11,243,557,327.20,63.13,,28129,https://www.fantasypros.com/nfl/players/bryce-lance.php
half-ppr,FantasyPros ECR,2026,8/13,356,Eli Raridon,TE,TE49,NE,11,11,256,406,328.60,39.38,340,28154,https://www.fantasypros.com/nfl/players/eli-raridon.php
half-ppr,FantasyPros ECR,2026,8/13,357,Eli Heidenreich,RB,RB102,PIT,9,11,256,499,328.58,53.33,,28297,https://www.fantasypros.com/nfl/players/eli-heidenreich.php
half-ppr,FantasyPros ECR,2026,8/13,358,Michael Carter,RB,RB103,TEN,9,11,297,503,336.26,47.08,,22728,https://www.fantasypros.com/nfl/players/michael-carter-rb.php
half-ppr,FantasyPros ECR,2026,8/13,359,Treylon Burks,WR,WR126,WAS,7,11,192,551,318.00,74.86,,22905,https://www.fantasypros.com/nfl/players/treylon-burks.php
half-ppr,FantasyPros ECR,2026,8/13,360,Kendrick Bourne,WR,WR127,ARI,14,11,188,368,279.94,45.88,,17066,https://www.fantasypros.com/nfl/players/kendrick-bourne.php
half-ppr,FantasyPros ECR,2026,8/13,361,Justin Joly,TE,TE50,DEN,10,11,273,404,333.12,35.51,,28079,https://www.fantasypros.com/nfl/players/justin-joly.php
half-ppr,FantasyPros ECR,2026,8/13,362,Jake Elliott,K,K19,PHI,10,11,204,346,287.40,41.92,223,16540,https://www.fantasypros.com/nfl/players/jake-elliott.php
half-ppr,FantasyPros ECR,2026,8/13,363,Dont'e Thornton Jr.,WR,WR128,LV,13,11,275,573,323.75,70.34,,27288,https://www.fantasypros.com/nfl/players/donte-thornton-jr.php
half-ppr,FantasyPros ECR,2026,8/13,364,Raheim Sanders,RB,RB104,CLE,11,11,257,510,328.81,57.47,,24351,https://www.fantasypros.com/nfl/players/raheim-sanders.php
half-ppr,FantasyPros ECR,2026,8/13,365,Jawhar Jordan,RB,RB105,HOU,8,11,283,508,338.50,52.25,,26329,https://www.fantasypros.com/nfl/players/jawhar-jordan.php
half-ppr,FantasyPros ECR,2026,8/13,366,Nick Chubb,RB,RB106,FA,,11,293,506,339.00,49.84,,17246,https://www.fantasypros.com/nfl/players/nick-chubb.php
half-ppr,FantasyPros ECR,2026,8/13,367,Tyler Bass,K,K20,BUF,7,11,191,350,271.21,41.62,251,19760,https://www.fantasypros.com/nfl/players/tyler-bass.php
half-ppr,FantasyPros ECR,2026,8/13,368,Anthony Richardson Sr.,QB,QB41,IND,13,11,303,388,343.19,28.56,,24347,https://www.fantasypros.com/nfl/players/anthony-richardson.php
half-ppr,FantasyPros ECR,2026,8/13,369,Jaylin Lane,WR,WR129,WAS,7,11,295,564,346.44,61.82,,27454,https://www.fantasypros.com/nfl/players/jaylin-lane.php
half-ppr,FantasyPros ECR,2026,8/13,370,New York Giants,DST,DST24,NYG,8,11,171,355,264.00,50.50,203,8200,https://www.fantasypros.com/nfl/players/new-york-giants-defense.php
half-ppr,FantasyPros ECR,2026,8/13,371,Noah Fant,TE,TE51,NO,8,11,282,408,344.40,34.60,,17527,https://www.fantasypros.com/nfl/players/noah-fant.php
half-ppr,FantasyPros ECR,2026,8/13,372,Savion Williams,WR,WR130,GB,11,11,293,567,343.86,65.20,,27144,https://www.fantasypros.com/nfl/players/savion-williams.php
half-ppr,FantasyPros ECR,2026,8/13,373,Cincinnati Bengals,DST,DST25,CIN,6,11,181,365,262.67,69.88,311,8060,https://www.fantasypros.com/nfl/players/cincinnati-defense.php
half-ppr,FantasyPros ECR,2026,8/13,374,Tampa Bay Buccaneers,DST,DST26,TB,10,11,182,363,264.67,62.71,304,8290,https://www.fantasypros.com/nfl/players/tampa-bay-defense.php
half-ppr,FantasyPros ECR,2026,8/13,375,J'Mari Taylor,RB,RB107,JAC,7,12,293,512,339.00,56.36,,28109,https://www.fantasypros.com/nfl/players/jmari-taylor.php
half-ppr,FantasyPros ECR,2026,8/13,376,Xavier Hutchinson,WR,WR131,HOU,8,12,253,570,342.31,72.56,,25332,https://www.fantasypros.com/nfl/players/xavier-hutchinson.php
half-ppr,FantasyPros ECR,2026,8/13,377,Joe Flacco,QB,QB42,CIN,6,12,305,389,342.69,25.71,,9300,https://www.fantasypros.com/nfl/players/joe-flacco.php
half-ppr,FantasyPros ECR,2026,8/13,378,Mitchell Evans,TE,TE52,CAR,5,12,266,412,352.38,32.75,,27138,https://www.fantasypros.com/nfl/players/mitchell-evans.php
half-ppr,FantasyPros ECR,2026,8/13,379,John Metchie III,WR,WR132,CAR,5,12,247,390,315.42,43.78,,22895,https://www.fantasypros.com/nfl/players/john-metchie.php
half-ppr,FantasyPros ECR,2026,8/13,380,Luke Musgrave,TE,TE53,GB,11,12,285,410,345.67,35.68,,25282,https://www.fantasypros.com/nfl/players/luke-musgrave.php
half-ppr,FantasyPros ECR,2026,8/13,381,CJ Daniels,WR,WR133,LAR,11,12,289,584,372.33,71.56,,28125,https://www.fantasypros.com/nfl/players/cj-daniels.php
half-ppr,FantasyPros ECR,2026,8/13,382,Kevin Coleman Jr.,WR,WR134,MIA,6,12,262,581,344.36,83.11,,28067,https://www.fantasypros.com/nfl/players/kevin-coleman-jr.php
half-ppr,FantasyPros ECR,2026,8/13,383,Ben Sinnott,TE,TE54,WAS,7,12,309,414,347.45,29.66,,26310,https://www.fantasypros.com/nfl/players/ben-sinnott.php
half-ppr,FantasyPros ECR,2026,8/13,384,KaVontae Turpin,WR,WR135,DAL,14,12,253,590,327.50,94.07,,18520,https://www.fantasypros.com/nfl/players/kavontae-turpin.php
half-ppr,FantasyPros ECR,2026,8/13,385,Darren Waller,TE,TE55,CAR,5,12,215,424,328.80,60.90,,14104,https://www.fantasypros.com/nfl/players/darren-waller.php
half-ppr,FantasyPros ECR,2026,8/13,386,Tutu Atwell,WR,WR136,MIA,6,12,216,578,339.70,89.61,315,20126,https://www.fantasypros.com/nfl/players/tutu-atwell.php
half-ppr,FantasyPros ECR,2026,8/13,387,Tommy Tremble,TE,TE56,CAR,5,12,283,416,340.60,41.53,,22795,https://www.fantasypros.com/nfl/players/tommy-tremble.php
half-ppr,FantasyPros ECR,2026,8/13,388,Zane Gonzalez,K,K21,MIA,6,12,192,358,284.56,54.25,,16548,https://www.fantasypros.com/nfl/players/zane-gonzalez.php
half-ppr,FantasyPros ECR,2026,8/13,389,Tennessee Titans,DST,DST27,TEN,9,12,189,366,286.00,66.49,324,8300,https://www.fantasypros.com/nfl/players/tennessee-defense.php
half-ppr,FantasyPros ECR,2026,8/13,390,Nick Westbrook-Ikhine,WR,WR137,IND,13,12,259,596,346.70,93.29,,19747,https://www.fantasypros.com/nfl/players/nick-westbrook.php
half-ppr,FantasyPros ECR,2026,8/13,391,Austin Ekeler,RB,RB108,FA,,12,305,524,364.10,58.59,275,16483,https://www.fantasypros.com/nfl/players/austin-ekeler.php
half-ppr,FantasyPros ECR,2026,8/13,392,Phil Mafah,RB,RB109,DAL,14,12,243,514,333.89,81.15,,22928,https://www.fantasypros.com/nfl/players/phil-mafah.php
half-ppr,FantasyPros ECR,2026,8/13,393,Zavion Thomas,WR,WR138,CHI,10,12,255,587,333.89,95.57,,28132,https://www.fantasypros.com/nfl/players/zavion-thomas.php
half-ppr,FantasyPros ECR,2026,8/13,394,Ashton Dulin,WR,WR139,IND,13,12,250,611,345.67,101.47,,18656,https://www.fantasypros.com/nfl/players/ashton-dulin.php
half-ppr,FantasyPros ECR,2026,8/13,395,Deion Burks,WR,WR140,IND,13,12,274,599,350.44,93.78,,27093,https://www.fantasypros.com/nfl/players/deion-burks.php
half-ppr,FantasyPros ECR,2026,8/13,396,Joe Milton III,QB,QB43,DAL,14,12,311,395,350.89,28.00,,25967,https://www.fantasypros.com/nfl/players/joe-milton.php
half-ppr,FantasyPros ECR,2026,8/13,397,Daniel Bellinger,TE,TE57,TEN,9,12,299,418,354.67,37.99,,24238,https://www.fantasypros.com/nfl/players/daniel-bellinger.php
half-ppr,FantasyPros ECR,2026,8/13,398,Devontez Walker,WR,WR141,BAL,13,12,288,609,356.22,93.94,,26011,https://www.fantasypros.com/nfl/players/devontez-walker.php
half-ppr,FantasyPros ECR,2026,8/13,399,Roman Wilson,WR,WR142,PIT,9,12,285,617,357.00,97.86,,28896,https://www.fantasypros.com/nfl/players/roman-wilson-wr.php
half-ppr,FantasyPros ECR,2026,8/13,400,Jam Miller,RB,RB110,NE,11,12,267,521,358.22,65.56,,27326,https://www.fantasypros.com/nfl/players/jam-miller.php
half-ppr,FantasyPros ECR,2026,8/13,401,Roschon Johnson,RB,RB111,CHI,10,12,309,527,366.22,60.30,,25322,https://www.fantasypros.com/nfl/players/roschon-johnson.php
half-ppr,FantasyPros ECR,2026,8/13,402,Dameon Pierce,RB,RB112,PHI,10,12,309,519,366.67,60.29,,22947,https://www.fantasypros.com/nfl/players/dameon-pierce.php
half-ppr,FantasyPros ECR,2026,8/13,403,Miami Dolphins,DST,DST28,MIA,6,12,184,367,311.38,53.54,333,8160,https://www.fantasypros.com/nfl/players/miami-defense.php
half-ppr,FantasyPros ECR,2026,8/13,404,Trey Smack,K,K22,GB,11,12,212,362,269.43,52.13,306,28507,https://www.fantasypros.com/nfl/players/trey-smack.php
half-ppr,FantasyPros ECR,2026,8/13,405,Marcus Mariota,QB,QB44,WAS,7,12,321,393,343.88,28.34,,13890,https://www.fantasypros.com/nfl/players/marcus-mariota.php
half-ppr,FantasyPros ECR,2026,8/13,406,Kalif Raymond,WR,WR143,CHI,10,12,251,593,349.88,98.49,,16081,https://www.fantasypros.com/nfl/players/kalif-raymond.php
half-ppr,FantasyPros ECR,2026,8/13,407,Charlie Kolar,TE,TE58,LAC,7,12,257,420,330.71,57.30,,22756,https://www.fantasypros.com/nfl/players/charlie-kolar.php
half-ppr,FantasyPros ECR,2026,8/13,408,Jordan Whittington,WR,WR144,LAR,11,12,261,604,357.86,106.81,,23135,https://www.fantasypros.com/nfl/players/jordan-whittington.php
half-ppr,FantasyPros ECR,2026,8/13,409,Jake Moody,K,K23,WAS,7,12,245,368,280.67,40.88,,24009,https://www.fantasypros.com/nfl/players/jake-moody.php
half-ppr,FantasyPros ECR,2026,8/13,410,Austin Hooper,TE,TE59,ATL,11,12,314,430,363.71,37.13,,15581,https://www.fantasypros.com/nfl/players/austin-hooper.php
half-ppr,FantasyPros ECR,2026,8/13,411,Greg Dortch,WR,WR145,DET,6,12,252,619,365.86,113.58,,18585,https://www.fantasypros.com/nfl/players/greg-dortch.php
half-ppr,FantasyPros ECR,2026,8/13,412,Damien Martinez,RB,RB113,GB,11,12,262,517,367.71,76.17,,25976,https://www.fantasypros.com/nfl/players/damien-martinez.php
half-ppr,FantasyPros ECR,2026,8/13,413,Rasheen Ali,RB,RB114,BAL,13,12,315,536,373.57,69.42,,25983,https://www.fantasypros.com/nfl/players/rasheen-ali.php
half-ppr,FantasyPros ECR,2026,8/13,414,Las Vegas Raiders,DST,DST29,LV,13,12,160,369,301.50,78.33,330,8220,https://www.fantasypros.com/nfl/players/las-vegas-defense.php
half-ppr,FantasyPros ECR,2026,8/13,415,Blake Grupe,K,K24,IND,13,12,88,348,227.60,86.87,,25533,https://www.fantasypros.com/nfl/players/blake-grupe.php
half-ppr,FantasyPros ECR,2026,8/13,416,Zach Ertz,TE,TE60,FA,,12,308,390,346.33,29.26,,11689,https://www.fantasypros.com/nfl/players/zach-ertz.php
half-ppr,FantasyPros ECR,2026,8/13,417,Daniel Carlson,K,K25,LV,13,12,93,364,251.80,93.43,,17420,https://www.fantasypros.com/nfl/players/daniel-carlson.php
half-ppr,FantasyPros ECR,2026,8/13,418,Nick Folk,K,K26,ATL,11,12,213,356,255.60,51.29,237,9491,https://www.fantasypros.com/nfl/players/nick-folk.php
half-ppr,FantasyPros ECR,2026,8/13,419,Jonnu Smith,TE,TE61,FA,,12,280,401,355.50,40.77,,16460,https://www.fantasypros.com/nfl/players/jonnu-smith.php
half-ppr,FantasyPros ECR,2026,8/13,420,Jameis Winston,QB,QB45,NYG,8,12,328,393,358.50,19.04,,13891,https://www.fantasypros.com/nfl/players/jameis-winston.php
half-ppr,FantasyPros ECR,2026,8/13,421,Malik Benson,WR,WR146,LV,13,12,238,607,363.83,125.19,,26012,https://www.fantasypros.com/nfl/players/malik-benson.php
half-ppr,FantasyPros ECR,2026,8/13,422,Washington Commanders,DST,DST30,WAS,7,12,91,365,267.60,109.09,,8310,https://www.fantasypros.com/nfl/players/washington-defense.php
half-ppr,FantasyPros ECR,2026,8/13,423,Terrell Jennings,RB,RB115,NE,11,12,309,532,374.67,74.85,,26964,https://www.fantasypros.com/nfl/players/terrell-jennings.php
half-ppr,FantasyPros ECR,2026,8/13,424,Ben Sauls,K,K27,NYG,8,12,220,366,284.60,49.01,,27798,https://www.fantasypros.com/nfl/players/ben-sauls.php
half-ppr,FantasyPros ECR,2026,8/13,425,Zavier Scott,RB,RB116,MIN,6,12,325,541,387.17,73.04,,25748,https://www.fantasypros.com/nfl/players/zavier-scott.php
half-ppr,FantasyPros ECR,2026,8/13,426,New York Jets,DST,DST31,NYJ,13,12,92,371,305.60,107.32,331,8210,https://www.fantasypros.com/nfl/players/new-york-jets-defense.php
half-ppr,FantasyPros ECR,2026,8/13,427,Colbie Young,WR,WR147,CIN,6,12,298,613,398.67,103.09,,26037,https://www.fantasypros.com/nfl/players/colbie-young.php
half-ppr,FantasyPros ECR,2026,8/13,428,Demarcus Robinson,WR,WR148,SF,8,12,314,615,403.83,99.18,,15665,https://www.fantasypros.com/nfl/players/demarcus-robinson.php
half-ppr,FantasyPros ECR,2026,8/13,429,John Bates,TE,TE62,WAS,7,12,270,422,337.00,59.52,,22833,https://www.fantasypros.com/nfl/players/john-bates.php
half-ppr,FantasyPros ECR,2026,8/13,430,Tommy Myers,TE,TE63,FA,,12,252,445,346.80,79.32,,25167,https://www.fantasypros.com/nfl/players/tommy-myers.php
half-ppr,FantasyPros ECR,2026,8/13,431,Dyami Brown,WR,WR149,WAS,7,12,316,396,360.00,32.69,,20113,https://www.fantasypros.com/nfl/players/dyami-brown.php
half-ppr,FantasyPros ECR,2026,8/13,432,Will Kacmarek,TE,TE64,MIA,6,12,318,439,361.20,53.19,,28403,https://www.fantasypros.com/nfl/players/will-kacmarek.php
half-ppr,FantasyPros ECR,2026,8/13,433,Joey Slye,K,K28,TEN,9,12,97,354,243.00,99.70,,19028,https://www.fantasypros.com/nfl/players/joey-slye.php
half-ppr,FantasyPros ECR,2026,8/13,434,Jeremy McNichols,RB,RB117,WAS,7,12,242,553,364.20,110.97,,16445,https://www.fantasypros.com/nfl/players/jeremy-mcnichols.php
half-ppr,FantasyPros ECR,2026,8/13,435,Riley Leonard,QB,QB46,IND,13,12,313,399,364.40,33.67,,25373,https://www.fantasypros.com/nfl/players/riley-leonard.php
half-ppr,FantasyPros ECR,2026,8/13,436,Brandon McManus,K,K29,FA,,12,94,372,244.25,107.50,,13274,https://www.fantasypros.com/nfl/players/brandon-mcmanus.php
half-ppr,FantasyPros ECR,2026,8/13,437,Adam Trautman,TE,TE65,DEN,10,12,305,448,366.80,53.33,,19423,https://www.fantasypros.com/nfl/players/adam-trautman.php
half-ppr,FantasyPros ECR,2026,8/13,438,Mo Alie-Cox,TE,TE66,IND,13,12,290,460,368.60,65.93,,16579,https://www.fantasypros.com/nfl/players/mo-alie-cox.php
half-ppr,FantasyPros ECR,2026,8/13,439,Tanner Koziol,TE,TE67,JAC,7,12,289,431,373.20,53.06,,27499,https://www.fantasypros.com/nfl/players/tanner-koziol.php
half-ppr,FantasyPros ECR,2026,8/13,440,Sione Vaki,RB,RB118,DET,6,12,316,534,380.40,81.51,,26309,https://www.fantasypros.com/nfl/players/sione-vaki.php
half-ppr,FantasyPros ECR,2026,8/13,441,Jackson Hawes,TE,TE68,BUF,7,12,362,433,393.80,29.59,,27469,https://www.fantasypros.com/nfl/players/jackson-hawes.php
half-ppr,FantasyPros ECR,2026,8/13,442,Jahdae Walker,WR,WR150,CHI,10,12,290,621,394.40,122.49,,27810,https://www.fantasypros.com/nfl/players/jahdae-walker.php
half-ppr,FantasyPros ECR,2026,8/13,443,Elijah Higgins,TE,TE69,ARI,14,12,363,435,396.00,23.60,,23119,https://www.fantasypros.com/nfl/players/elijah-higgins.php
half-ppr,FantasyPros ECR,2026,8/13,444,Antonio Gibson,RB,RB119,FA,,12,298,563,398.60,92.26,,19624,https://www.fantasypros.com/nfl/players/antonio-gibson.php
half-ppr,FantasyPros ECR,2026,8/13,445,Robert Henry Jr.,RB,RB120,WAS,7,12,321,539,400.00,80.32,,28404,https://www.fantasypros.com/nfl/players/robert-henry-jr.php
half-ppr,FantasyPros ECR,2026,8/13,446,Kyle Juszczyk,RB,RB121,SF,8,12,353,530,406.40,63.46,,11798,https://www.fantasypros.com/nfl/players/kyle-juszczyk.php
half-ppr,FantasyPros ECR,2026,8/13,447,Arizona Cardinals,DST,DST32,ARI,14,12,95,373,297.25,117.21,328,8000,https://www.fantasypros.com/nfl/players/arizona-defense.php
